fid,lat,lon,Annual_WS,Annual_WD,ELEV
"122",37.507,126.954,3.38,272.53,"64"
"122",37.507,126.954,3.38,272.53,"55"
"122",37.507,126.954,3.38,272.53,"54"
"122",37.507,126.954,3.38,272.53,"34"
"122",37.507,126.954,3.38,272.53,"27"
"122",37.507,126.954,3.38,272.53,"26"
"125",37.507,126.966,3.41,276.28,"26"
"125",37.507,126.966,3.41,276.28,"31"
"125",37.507,126.966,3.41,276.28,"34"
"125",37.507,126.966,3.41,276.28,"43"
"125",37.507,126.966,3.41,276.28,"63"
"125",37.507,126.966,3.41,276.28,"82"
"124",37.498,126.966,3.41,274.02,"80"
"125",37.507,126.966,3.41,276.28,"80"
"125",37.507,126.966,3.41,276.28,"69"
"125",37.507,126.966,3.41,276.28,"51"
"125",37.507,126.966,3.41,276.28,"44"
"127",37.507,126.978,3.33,280.9,"31"
"125",37.507,126.966,3.41,276.28,"31"
"127",37.507,126.978,3.33,280.9,"21"
"127",37.507,126.978,3.33,280.9,"17"
"127",37.507,126.978,3.33,280.9,"14"
"127",37.507,126.978,3.33,280.9,"15"
"127",37.507,126.978,3.33,280.9,"10"
"187",37.507,127.001,3.35,283.52,"13"
"187",37.507,127.001,3.35,283.52,"15"
"187",37.507,127.001,3.35,283.52,"17"
"187",37.507,127.001,3.35,283.52,"19"
"187",37.507,127.001,3.35,283.52,"21"
"188",37.507,127.012,3.3,281.22,"30"
"187",37.507,127.001,3.35,283.52,"30"
"188",37.507,127.012,3.3,281.22,"34"
"188",37.507,127.012,3.3,281.22,"29"
"188",37.507,127.012,3.3,281.22,"19"
"188",37.507,127.012,3.3,281.22,"17"
"188",37.507,127.012,3.3,281.22,"16"
"184",37.497,127.012,3.27,269.41,"17"
"188",37.507,127.012,3.3,281.22,"17"
"189",37.507,127.024,3.24,279.26,"14"
"188",37.507,127.012,3.3,281.22,"14"
"189",37.507,127.024,3.24,279.26,"13"
"189",37.507,127.024,3.24,279.26,"14"
"189",37.507,127.024,3.24,279.26,"16"
"189",37.507,127.024,3.24,279.26,"17"
"189",37.507,127.024,3.24,279.26,"18"
"189",37.507,127.024,3.24,279.26,"24"
"189",37.507,127.024,3.24,279.26,"47"
"105",37.506,127.036,3.18,277.6,"59"
"189",37.507,127.024,3.24,279.26,"59"
"105",37.506,127.036,3.18,277.6,"53"
"105",37.506,127.036,3.18,277.6,"47"
"105",37.506,127.036,3.18,277.6,"54"
"105",37.506,127.036,3.18,277.6,"58"
"105",37.506,127.036,3.18,277.6,"60"
"105",37.506,127.036,3.18,277.6,"58"
"105",37.506,127.036,3.18,277.6,"54"
"105",37.506,127.036,3.18,277.6,"49"
"105",37.506,127.036,3.18,277.6,"43"
"105",37.506,127.036,3.18,277.6,"37"
"106",37.506,127.047,3.14,275.75,"37"
"106",37.506,127.047,3.14,275.75,"28"
"106",37.506,127.047,3.14,275.75,"29"
"106",37.506,127.047,3.14,275.75,"32"
"106",37.506,127.047,3.14,275.75,"33"
"106",37.506,127.047,3.14,275.75,"31"
"106",37.506,127.047,3.14,275.75,"27"
"106",37.506,127.047,3.14,275.75,"25"
"106",37.506,127.047,3.14,275.75,"28"
"173",37.506,127.059,3.12,274.13,"30"
"106",37.506,127.047,3.14,275.75,"30"
"173",37.506,127.059,3.12,274.13,"34"
"173",37.506,127.059,3.12,274.13,"31"
"173",37.506,127.059,3.12,274.13,"27"
"173",37.506,127.059,3.12,274.13,"33"
"173",37.506,127.059,3.12,274.13,"37"
"211",37.506,127.071,3.12,271.65,"30"
"173",37.506,127.059,3.12,274.13,"30"
"211",37.506,127.071,3.12,271.65,"23"
"211",37.506,127.071,3.12,271.65,"9"
"211",37.506,127.071,3.12,271.65,"14"
"211",37.506,127.071,3.12,271.65,"9"
"211",37.506,127.071,3.12,271.65,"6"
"211",37.506,127.071,3.12,271.65,"7"
"211",37.506,127.071,3.12,271.65,"10"
"211",37.506,127.071,3.12,271.65,"17"
"219",37.506,127.082,3.13,268.91,"10"
"211",37.506,127.071,3.12,271.65,"10"
"219",37.506,127.082,3.13,268.91,"9"
"219",37.506,127.082,3.13,268.91,"10"
"219",37.506,127.082,3.13,268.91,"13"
"246",37.506,127.105,3.1,264.4,"15"
"220",37.506,127.094,3.14,266.06,"15"
"246",37.506,127.105,3.1,264.4,"17"
"246",37.506,127.105,3.1,264.4,"15"
"246",37.506,127.105,3.1,264.4,"16"
"246",37.506,127.105,3.1,264.4,"19"
"246",37.506,127.105,3.1,264.4,"22"
"246",37.506,127.105,3.1,264.4,"24"
"247",37.506,127.117,3.03,263.72,"24"
"247",37.506,127.117,3.03,263.72,"23"
"247",37.506,127.117,3.03,263.72,"24"
"247",37.506,127.117,3.03,263.72,"32"
"247",37.506,127.117,3.03,263.72,"32"
"247",37.506,127.117,3.03,263.72,"31"
"247",37.506,127.117,3.03,263.72,"34"
"258",37.505,127.129,2.93,262.02,"34"
"258",37.505,127.129,2.93,262.02,"31"
"258",37.505,127.129,2.93,262.02,"29"
"258",37.505,127.129,2.93,262.02,"30"
"258",37.505,127.129,2.93,262.02,"33"
"258",37.505,127.129,2.93,262.02,"41"
"258",37.505,127.129,2.93,262.02,"48"
"258",37.505,127.129,2.93,262.02,"50"
"258",37.505,127.129,2.93,262.02,"42"
"258",37.505,127.129,2.93,262.02,"30"
"258",37.505,127.129,2.93,262.02,"23"
"259",37.505,127.14,2.87,258.61,"23"
"259",37.505,127.14,2.87,258.61,"22"
"259",37.505,127.14,2.87,258.61,"24"
"259",37.505,127.14,2.87,258.61,"33"
"259",37.505,127.14,2.87,258.61,"40"
"259",37.505,127.14,2.87,258.61,"36"
"259",37.505,127.14,2.87,258.61,"44"
"259",37.505,127.14,2.87,258.61,"51"
"259",37.505,127.14,2.87,258.61,"59"
"267",37.496,127.152,2.79,236.07,"42"
"259",37.505,127.14,2.87,258.61,"42"
"267",37.496,127.152,2.79,236.07,"40"
"267",37.496,127.152,2.79,236.07,"39"
"267",37.496,127.152,2.79,236.07,"44"
"267",37.496,127.152,2.79,236.07,"47"
"57",37.499,126.826,3.45,299.1,"83"
"57",37.499,126.826,3.45,299.1,"56"
"57",37.499,126.826,3.45,299.1,"47"
"57",37.499,126.826,3.45,299.1,"38"
"57",37.499,126.826,3.45,299.1,"36"
"57",37.499,126.826,3.45,299.1,"44"
"57",37.499,126.826,3.45,299.1,"35"
"57",37.499,126.826,3.45,299.1,"31"
"57",37.499,126.826,3.45,299.1,"36"
"57",37.499,126.826,3.45,299.1,"37"
"55",37.499,126.838,3.43,298.45,"41"
"57",37.499,126.826,3.45,299.1,"41"
"55",37.499,126.838,3.43,298.45,"46"
"55",37.499,126.838,3.43,298.45,"54"
"55",37.499,126.838,3.43,298.45,"74"
"55",37.499,126.838,3.43,298.45,"86"
"55",37.499,126.838,3.43,298.45,"79"
"55",37.499,126.838,3.43,298.45,"75"
"55",37.499,126.838,3.43,298.45,"48"
"55",37.499,126.838,3.43,298.45,"34"
"55",37.499,126.838,3.43,298.45,"28"
"55",37.499,126.838,3.43,298.45,"24"
"48",37.499,126.85,3.41,290.65,"20"
"55",37.499,126.838,3.43,298.45,"20"
"48",37.499,126.85,3.41,290.65,"16"
"48",37.499,126.85,3.41,290.65,"17"
"48",37.499,126.85,3.41,290.65,"21"
"48",37.499,126.85,3.41,290.65,"40"
"48",37.499,126.85,3.41,290.65,"41"
"49",37.499,126.861,3.43,285.39,"34"
"48",37.499,126.85,3.41,290.65,"34"
"49",37.499,126.861,3.43,285.39,"23"
"49",37.499,126.861,3.43,285.39,"14"
"49",37.499,126.861,3.43,285.39,"12"
"49",37.499,126.861,3.43,285.39,"14"
"49",37.499,126.861,3.43,285.39,"17"
"49",37.499,126.861,3.43,285.39,"18"
"49",37.499,126.861,3.43,285.39,"21"
"49",37.499,126.861,3.43,285.39,"31"
"49",37.499,126.861,3.43,285.39,"55"
"49",37.499,126.861,3.43,285.39,"41"
"43",37.499,126.873,3.45,285.45,"41"
"43",37.499,126.873,3.45,285.45,"30"
"43",37.499,126.873,3.45,285.45,"14"
"43",37.499,126.873,3.45,285.45,"7"
"43",37.499,126.873,3.45,285.45,"11"
"43",37.499,126.873,3.45,285.45,"8"
"44",37.499,126.884,3.42,283.38,"8"
"43",37.499,126.873,3.45,285.45,"8"
"37",37.508,126.885,3.43,285.24,"8"
"44",37.499,126.884,3.42,283.38,"11"
"44",37.499,126.884,3.42,283.38,"13"
"44",37.499,126.884,3.42,283.38,"17"
"44",37.499,126.884,3.42,283.38,"20"
"44",37.499,126.884,3.42,283.38,"15"
"45",37.499,126.896,3.38,279.25,"14"
"45",37.499,126.896,3.38,279.25,"13"
"45",37.499,126.896,3.38,279.25,"12"
"111",37.498,126.908,3.33,275.95,"11"
"45",37.499,126.896,3.38,279.25,"11"
"113",37.508,126.908,3.36,282.85,"11"
"47",37.508,126.896,3.4,283.5,"11"
"111",37.498,126.908,3.33,275.95,"14"
"113",37.508,126.908,3.36,282.85,"14"
"111",37.498,126.908,3.33,275.95,"16"
"113",37.508,126.908,3.36,282.85,"16"
"111",37.498,126.908,3.33,275.95,"17"
"113",37.508,126.908,3.36,282.85,"17"
"111",37.498,126.908,3.33,275.95,"22"
"113",37.508,126.908,3.36,282.85,"22"
"111",37.498,126.908,3.33,275.95,"26"
"113",37.508,126.908,3.36,282.85,"26"
"111",37.498,126.908,3.33,275.95,"23"
"113",37.508,126.908,3.36,282.85,"23"
"111",37.498,126.908,3.33,275.95,"20"
"113",37.508,126.908,3.36,282.85,"20"
"111",37.498,126.908,3.33,275.95,"24"
"113",37.508,126.908,3.36,282.85,"24"
"111",37.498,126.908,3.33,275.95,"32"
"113",37.508,126.908,3.36,282.85,"32"
"112",37.498,126.919,3.29,272.8,"32"
"112",37.498,126.919,3.29,272.8,"31"
"112",37.498,126.919,3.29,272.8,"27"
"112",37.498,126.919,3.29,272.8,"23"
"114",37.508,126.92,3.32,281.39,"23"
"112",37.498,126.919,3.29,272.8,"22"
"114",37.508,126.92,3.32,281.39,"22"
"112",37.498,126.919,3.29,272.8,"24"
"114",37.508,126.92,3.32,281.39,"24"
"112",37.498,126.919,3.29,272.8,"23"
"114",37.508,126.92,3.32,281.39,"23"
"112",37.498,126.919,3.29,272.8,"25"
"114",37.508,126.92,3.32,281.39,"25"
"112",37.498,126.919,3.29,272.8,"24"
"114",37.508,126.92,3.32,281.39,"24"
"112",37.498,126.919,3.29,272.8,"25"
"114",37.508,126.92,3.32,281.39,"25"
"112",37.498,126.919,3.29,272.8,"29"
"114",37.508,126.92,3.32,281.39,"29"
"118",37.498,126.931,3.23,268.41,"29"
"121",37.507,126.931,3.27,278.16,"29"
"118",37.498,126.931,3.23,268.41,"32"
"121",37.507,126.931,3.27,278.16,"32"
"118",37.498,126.931,3.23,268.41,"39"
"121",37.507,126.931,3.27,278.16,"39"
"118",37.498,126.931,3.23,268.41,"45"
"121",37.507,126.931,3.27,278.16,"45"
"118",37.498,126.931,3.23,268.41,"49"
"121",37.507,126.931,3.27,278.16,"49"
"118",37.498,126.931,3.23,268.41,"44"
"121",37.507,126.931,3.27,278.16,"44"
"118",37.498,126.931,3.23,268.41,"41"
"121",37.507,126.931,3.27,278.16,"41"
"118",37.498,126.931,3.23,268.41,"40"
"121",37.507,126.931,3.27,278.16,"40"
"118",37.498,126.931,3.23,268.41,"31"
"121",37.507,126.931,3.27,278.16,"31"
"118",37.498,126.931,3.23,268.41,"28"
"121",37.507,126.931,3.27,278.16,"28"
"118",37.498,126.931,3.23,268.41,"29"
"121",37.507,126.931,3.27,278.16,"29"
"118",37.498,126.931,3.23,268.41,"43"
"121",37.507,126.931,3.27,278.16,"43"
"117",37.507,126.943,3.25,271.89,"43"
"119",37.498,126.943,3.27,265.65,"43"
"117",37.507,126.943,3.25,271.89,"48"
"119",37.498,126.943,3.27,265.65,"48"
"117",37.507,126.943,3.25,271.89,"47"
"119",37.498,126.943,3.27,265.65,"47"
"117",37.507,126.943,3.25,271.89,"42"
"119",37.498,126.943,3.27,265.65,"42"
"117",37.507,126.943,3.25,271.89,"48"
"119",37.498,126.943,3.27,265.65,"48"
"117",37.507,126.943,3.25,271.89,"49"
"119",37.498,126.943,3.27,265.65,"49"
"117",37.507,126.943,3.25,271.89,"48"
"119",37.498,126.943,3.27,265.65,"48"
"117",37.507,126.943,3.25,271.89,"55"
"119",37.498,126.943,3.27,265.65,"55"
"117",37.507,126.943,3.25,271.89,"44"
"119",37.498,126.943,3.27,265.65,"44"
"117",37.507,126.943,3.25,271.89,"41"
"119",37.498,126.943,3.27,265.65,"41"
"117",37.507,126.943,3.25,271.89,"42"
"119",37.498,126.943,3.27,265.65,"42"
"117",37.507,126.943,3.25,271.89,"53"
"119",37.498,126.943,3.27,265.65,"53"
"122",37.507,126.954,3.38,272.53,"53"
"120",37.498,126.954,3.39,269.34,"53"
"122",37.507,126.954,3.38,272.53,"52"
"120",37.498,126.954,3.39,269.34,"52"
"122",37.507,126.954,3.38,272.53,"56"
"120",37.498,126.954,3.39,269.34,"56"
"122",37.507,126.954,3.38,272.53,"71"
"120",37.498,126.954,3.39,269.34,"71"
"122",37.507,126.954,3.38,272.53,"91"
"120",37.498,126.954,3.39,269.34,"91"
"122",37.507,126.954,3.38,272.53,"86"
"120",37.498,126.954,3.39,269.34,"86"
"122",37.507,126.954,3.38,272.53,"73"
"120",37.498,126.954,3.39,269.34,"73"
"122",37.507,126.954,3.38,272.53,"49"
"120",37.498,126.954,3.39,269.34,"49"
"122",37.507,126.954,3.38,272.53,"37"
"120",37.498,126.954,3.39,269.34,"37"
"122",37.507,126.954,3.38,272.53,"33"
"120",37.498,126.954,3.39,269.34,"33"
"122",37.507,126.954,3.38,272.53,"35"
"120",37.498,126.954,3.39,269.34,"35"
"124",37.498,126.966,3.41,274.02,"35"
"125",37.507,126.966,3.41,276.28,"35"
"124",37.498,126.966,3.41,274.02,"39"
"125",37.507,126.966,3.41,276.28,"39"
"124",37.498,126.966,3.41,274.02,"41"
"125",37.507,126.966,3.41,276.28,"41"
"124",37.498,126.966,3.41,274.02,"43"
"125",37.507,126.966,3.41,276.28,"43"
"124",37.498,126.966,3.41,274.02,"60"
"125",37.507,126.966,3.41,276.28,"60"
"124",37.498,126.966,3.41,274.02,"76"
"125",37.507,126.966,3.41,276.28,"76"
"124",37.498,126.966,3.41,274.02,"97"
"125",37.507,126.966,3.41,276.28,"97"
"124",37.498,126.966,3.41,274.02,"65"
"125",37.507,126.966,3.41,276.28,"65"
"124",37.498,126.966,3.41,274.02,"51"
"125",37.507,126.966,3.41,276.28,"51"
"124",37.498,126.966,3.41,274.02,"34"
"125",37.507,126.966,3.41,276.28,"34"
"124",37.498,126.966,3.41,274.02,"23"
"125",37.507,126.966,3.41,276.28,"23"
"126",37.498,126.978,3.31,276.91,"18"
"124",37.498,126.966,3.41,274.02,"18"
"127",37.507,126.978,3.33,280.9,"18"
"125",37.507,126.966,3.41,276.28,"18"
"126",37.498,126.978,3.31,276.91,"17"
"127",37.507,126.978,3.33,280.9,"17"
"126",37.498,126.978,3.31,276.91,"12"
"127",37.507,126.978,3.33,280.9,"12"
"126",37.498,126.978,3.31,276.91,"13"
"127",37.507,126.978,3.33,280.9,"13"
"126",37.498,126.978,3.31,276.91,"14"
"127",37.507,126.978,3.33,280.9,"14"
"126",37.498,126.978,3.31,276.91,"13"
"127",37.507,126.978,3.33,280.9,"13"
"126",37.498,126.978,3.31,276.91,"10"
"127",37.507,126.978,3.33,280.9,"10"
"126",37.498,126.978,3.31,276.91,"12"
"127",37.507,126.978,3.33,280.9,"12"
"164",37.498,126.989,3.22,276.67,"13"
"186",37.507,126.989,3.36,284.35,"13"
"164",37.498,126.989,3.22,276.67,"12"
"165",37.498,127.001,3.25,273.32,"12"
"186",37.507,126.989,3.36,284.35,"12"
"187",37.507,127.001,3.35,283.52,"12"
"165",37.498,127.001,3.25,273.32,"14"
"187",37.507,127.001,3.35,283.52,"14"
"165",37.498,127.001,3.25,273.32,"15"
"187",37.507,127.001,3.35,283.52,"15"
"165",37.498,127.001,3.25,273.32,"17"
"187",37.507,127.001,3.35,283.52,"17"
"165",37.498,127.001,3.25,273.32,"18"
"187",37.507,127.001,3.35,283.52,"18"
"165",37.498,127.001,3.25,273.32,"20"
"187",37.507,127.001,3.35,283.52,"20"
"165",37.498,127.001,3.25,273.32,"28"
"187",37.507,127.001,3.35,283.52,"28"
"165",37.498,127.001,3.25,273.32,"35"
"188",37.507,127.012,3.3,281.22,"35"
"187",37.507,127.001,3.35,283.52,"35"
"184",37.497,127.012,3.27,269.41,"33"
"188",37.507,127.012,3.3,281.22,"33"
"188",37.507,127.012,3.3,281.22,"28"
"188",37.507,127.012,3.3,281.22,"21"
"188",37.507,127.012,3.3,281.22,"18"
"188",37.507,127.012,3.3,281.22,"20"
"184",37.497,127.012,3.27,269.41,"16"
"185",37.497,127.024,3.26,268.52,"16"
"189",37.507,127.024,3.24,279.26,"16"
"188",37.507,127.012,3.3,281.22,"16"
"189",37.507,127.024,3.24,279.26,"14"
"185",37.497,127.024,3.26,268.52,"14"
"189",37.507,127.024,3.24,279.26,"14"
"185",37.497,127.024,3.26,268.52,"15"
"189",37.507,127.024,3.24,279.26,"15"
"185",37.497,127.024,3.26,268.52,"16"
"189",37.507,127.024,3.24,279.26,"16"
"189",37.507,127.024,3.24,279.26,"27"
"189",37.507,127.024,3.24,279.26,"40"
"105",37.506,127.036,3.18,277.6,"61"
"105",37.506,127.036,3.18,277.6,"50"
"105",37.506,127.036,3.18,277.6,"40"
"105",37.506,127.036,3.18,277.6,"36"
"105",37.506,127.036,3.18,277.6,"48"
"105",37.506,127.036,3.18,277.6,"52"
"105",37.506,127.036,3.18,277.6,"56"
"105",37.506,127.036,3.18,277.6,"55"
"105",37.506,127.036,3.18,277.6,"44"
"105",37.506,127.036,3.18,277.6,"38"
"106",37.506,127.047,3.14,275.75,"38"
"106",37.506,127.047,3.14,275.75,"32"
"106",37.506,127.047,3.14,275.75,"35"
"104",37.497,127.047,3.16,270.57,"36"
"106",37.506,127.047,3.14,275.75,"36"
"106",37.506,127.047,3.14,275.75,"35"
"106",37.506,127.047,3.14,275.75,"30"
"106",37.506,127.047,3.14,275.75,"24"
"106",37.506,127.047,3.14,275.75,"23"
"106",37.506,127.047,3.14,275.75,"24"
"173",37.506,127.059,3.12,274.13,"27"
"106",37.506,127.047,3.14,275.75,"27"
"173",37.506,127.059,3.12,274.13,"26"
"173",37.506,127.059,3.12,274.13,"28"
"173",37.506,127.059,3.12,274.13,"31"
"173",37.506,127.059,3.12,274.13,"33"
"173",37.506,127.059,3.12,274.13,"25"
"173",37.506,127.059,3.12,274.13,"20"
"173",37.506,127.059,3.12,274.13,"23"
"173",37.506,127.059,3.12,274.13,"26"
"173",37.506,127.059,3.12,274.13,"29"
"211",37.506,127.071,3.12,271.65,"25"
"173",37.506,127.059,3.12,274.13,"25"
"211",37.506,127.071,3.12,271.65,"21"
"211",37.506,127.071,3.12,271.65,"10"
"211",37.506,127.071,3.12,271.65,"8"
"211",37.506,127.071,3.12,271.65,"17"
"211",37.506,127.071,3.12,271.65,"8"
"211",37.506,127.071,3.12,271.65,"5"
"211",37.506,127.071,3.12,271.65,"7"
"211",37.506,127.071,3.12,271.65,"11"
"219",37.506,127.082,3.13,268.91,"17"
"211",37.506,127.071,3.12,271.65,"17"
"219",37.506,127.082,3.13,268.91,"18"
"219",37.506,127.082,3.13,268.91,"12"
"219",37.506,127.082,3.13,268.91,"9"
"219",37.506,127.082,3.13,268.91,"10"
"219",37.506,127.082,3.13,268.91,"12"
"220",37.506,127.094,3.14,266.06,"15"
"246",37.506,127.105,3.1,264.4,"16"
"220",37.506,127.094,3.14,266.06,"16"
"246",37.506,127.105,3.1,264.4,"16"
"246",37.506,127.105,3.1,264.4,"19"
"246",37.506,127.105,3.1,264.4,"21"
"247",37.506,127.117,3.03,263.72,"21"
"247",37.506,127.117,3.03,263.72,"22"
"247",37.506,127.117,3.03,263.72,"21"
"247",37.506,127.117,3.03,263.72,"22"
"247",37.506,127.117,3.03,263.72,"26"
"247",37.506,127.117,3.03,263.72,"30"
"251",37.496,127.117,3.05,263.83,"33"
"247",37.506,127.117,3.03,263.72,"33"
"247",37.506,127.117,3.03,263.72,"37"
"247",37.506,127.117,3.03,263.72,"44"
"258",37.505,127.129,2.93,262.02,"44"
"258",37.505,127.129,2.93,262.02,"34"
"258",37.505,127.129,2.93,262.02,"48"
"258",37.505,127.129,2.93,262.02,"56"
"258",37.505,127.129,2.93,262.02,"57"
"258",37.505,127.129,2.93,262.02,"34"
"258",37.505,127.129,2.93,262.02,"29"
"258",37.505,127.129,2.93,262.02,"24"
"259",37.505,127.14,2.87,258.61,"24"
"259",37.505,127.14,2.87,258.61,"21"
"259",37.505,127.14,2.87,258.61,"31"
"259",37.505,127.14,2.87,258.61,"37"
"259",37.505,127.14,2.87,258.61,"31"
"259",37.505,127.14,2.87,258.61,"33"
"259",37.505,127.14,2.87,258.61,"41"
"259",37.505,127.14,2.87,258.61,"53"
"267",37.496,127.152,2.79,236.07,"43"
"259",37.505,127.14,2.87,258.61,"43"
"267",37.496,127.152,2.79,236.07,"37"
"259",37.505,127.14,2.87,258.61,"37"
"267",37.496,127.152,2.79,236.07,"36"
"267",37.496,127.152,2.79,236.07,"43"
"267",37.496,127.152,2.79,236.07,"50"
"267",37.496,127.152,2.79,236.07,"60"
"267",37.496,127.152,2.79,236.07,"79"
"57",37.499,126.826,3.45,299.1,"84"
"57",37.499,126.826,3.45,299.1,"76"
"57",37.499,126.826,3.45,299.1,"58"
"57",37.499,126.826,3.45,299.1,"45"
"57",37.499,126.826,3.45,299.1,"39"
"57",37.499,126.826,3.45,299.1,"33"
"57",37.499,126.826,3.45,299.1,"32"
"57",37.499,126.826,3.45,299.1,"33"
"57",37.499,126.826,3.45,299.1,"30"
"57",37.499,126.826,3.45,299.1,"34"
"57",37.499,126.826,3.45,299.1,"33"
"55",37.499,126.838,3.43,298.45,"37"
"57",37.499,126.826,3.45,299.1,"37"
"55",37.499,126.838,3.43,298.45,"43"
"55",37.499,126.838,3.43,298.45,"55"
"55",37.499,126.838,3.43,298.45,"69"
"55",37.499,126.838,3.43,298.45,"85"
"55",37.499,126.838,3.43,298.45,"68"
"55",37.499,126.838,3.43,298.45,"60"
"55",37.499,126.838,3.43,298.45,"44"
"55",37.499,126.838,3.43,298.45,"23"
"48",37.499,126.85,3.41,290.65,"19"
"48",37.499,126.85,3.41,290.65,"16"
"48",37.499,126.85,3.41,290.65,"15"
"48",37.499,126.85,3.41,290.65,"18"
"48",37.499,126.85,3.41,290.65,"27"
"48",37.499,126.85,3.41,290.65,"33"
"49",37.499,126.861,3.43,285.39,"25"
"48",37.499,126.85,3.41,290.65,"25"
"49",37.499,126.861,3.43,285.39,"16"
"49",37.499,126.861,3.43,285.39,"12"
"49",37.499,126.861,3.43,285.39,"11"
"49",37.499,126.861,3.43,285.39,"12"
"49",37.499,126.861,3.43,285.39,"14"
"49",37.499,126.861,3.43,285.39,"17"
"49",37.499,126.861,3.43,285.39,"24"
"49",37.499,126.861,3.43,285.39,"38"
"49",37.499,126.861,3.43,285.39,"34"
"43",37.499,126.873,3.45,285.45,"34"
"43",37.499,126.873,3.45,285.45,"28"
"43",37.499,126.873,3.45,285.45,"5"
"43",37.499,126.873,3.45,285.45,"12"
"43",37.499,126.873,3.45,285.45,"9"
"44",37.499,126.884,3.42,283.38,"10"
"44",37.499,126.884,3.42,283.38,"12"
"44",37.499,126.884,3.42,283.38,"10"
"44",37.499,126.884,3.42,283.38,"19"
"44",37.499,126.884,3.42,283.38,"17"
"44",37.499,126.884,3.42,283.38,"11"
"45",37.499,126.896,3.38,279.25,"13"
"45",37.499,126.896,3.38,279.25,"12"
"111",37.498,126.908,3.33,275.95,"13"
"111",37.498,126.908,3.33,275.95,"15"
"111",37.498,126.908,3.33,275.95,"20"
"111",37.498,126.908,3.33,275.95,"24"
"111",37.498,126.908,3.33,275.95,"22"
"111",37.498,126.908,3.33,275.95,"19"
"111",37.498,126.908,3.33,275.95,"23"
"111",37.498,126.908,3.33,275.95,"29"
"111",37.498,126.908,3.33,275.95,"28"
"112",37.498,126.919,3.29,272.8,"28"
"112",37.498,126.919,3.29,272.8,"29"
"112",37.498,126.919,3.29,272.8,"25"
"112",37.498,126.919,3.29,272.8,"20"
"112",37.498,126.919,3.29,272.8,"21"
"112",37.498,126.919,3.29,272.8,"24"
"112",37.498,126.919,3.29,272.8,"23"
"112",37.498,126.919,3.29,272.8,"22"
"112",37.498,126.919,3.29,272.8,"24"
"112",37.498,126.919,3.29,272.8,"23"
"112",37.498,126.919,3.29,272.8,"24"
"112",37.498,126.919,3.29,272.8,"28"
"118",37.498,126.931,3.23,268.41,"28"
"118",37.498,126.931,3.23,268.41,"30"
"118",37.498,126.931,3.23,268.41,"32"
"118",37.498,126.931,3.23,268.41,"37"
"118",37.498,126.931,3.23,268.41,"38"
"118",37.498,126.931,3.23,268.41,"32"
"118",37.498,126.931,3.23,268.41,"29"
"118",37.498,126.931,3.23,268.41,"27"
"118",37.498,126.931,3.23,268.41,"28"
"119",37.498,126.943,3.27,265.65,"39"
"119",37.498,126.943,3.27,265.65,"45"
"119",37.498,126.943,3.27,265.65,"50"
"119",37.498,126.943,3.27,265.65,"54"
"119",37.498,126.943,3.27,265.65,"57"
"119",37.498,126.943,3.27,265.65,"55"
"119",37.498,126.943,3.27,265.65,"49"
"119",37.498,126.943,3.27,265.65,"54"
"119",37.498,126.943,3.27,265.65,"48"
"119",37.498,126.943,3.27,265.65,"43"
"119",37.498,126.943,3.27,265.65,"45"
"120",37.498,126.954,3.39,269.34,"45"
"120",37.498,126.954,3.39,269.34,"49"
"120",37.498,126.954,3.39,269.34,"58"
"120",37.498,126.954,3.39,269.34,"63"
